id,name,policy,status,before_nodes,before_n_nodes,before_inputs,before_internal_nodes,before_nonconstant_rules,before_constant_rules,before_vacuous,before_out_uniform,before_out_uniform_nonvacuous,before_locally_unate,before_MIN,before_MAX,before_MIN_MAX,before_is_conjunctive,before_is_disjunctive,before_is_AND_NOT,before_is_OR_NOT,before_is_AND_OR_NOT,before_is_AND_OR,before_is_AND_OR_NAND_NOR,before_AND_OR_NOT_out_uniform,before_AND_OR_NAND_NOR,before_AND_OR_NAND_NOR_out_uniform,before_homogeneous_MIN,before_homogeneous_MAX,before_signed_operator_homogeneous_AND,before_signed_operator_homogeneous_OR,before_homogeneous_gate,before_positive_AND,before_positive_OR,before_affine,before_reciprocal_support,before_all_internal_self_regulated,before_all_self_loop,before_self_loop_count,before_is_monotone,before_switchable_to_monotone,before_positive_edges,before_negative_edges,before_non_unate_edges,before_has_multi_input_rule,before_edges,before_max_indegree,after_nodes,after_n_nodes,after_inputs,after_internal_nodes,after_nonconstant_rules,after_constant_rules,after_vacuous,after_out_uniform,after_out_uniform_nonvacuous,after_locally_unate,after_MIN,after_MAX,after_MIN_MAX,after_is_conjunctive,after_is_disjunctive,after_is_AND_NOT,after_is_OR_NOT,after_is_AND_OR_NOT,after_is_AND_OR,after_is_AND_OR_NAND_NOR,after_AND_OR_NOT_out_uniform,after_AND_OR_NAND_NOR,after_AND_OR_NAND_NOR_out_uniform,after_homogeneous_MIN,after_homogeneous_MAX,after_signed_operator_homogeneous_AND,after_signed_operator_homogeneous_OR,after_homogeneous_gate,after_positive_AND,after_positive_OR,after_affine,after_reciprocal_support,after_all_internal_self_regulated,after_all_self_loop,after_self_loop_count,after_is_monotone,after_switchable_to_monotone,after_positive_edges,after_negative_edges,after_non_unate_edges,after_has_multi_input_rule,after_edges,after_max_indegree,bijection_verified,fixed_points_exact,fixed_points_count_or_lower_bound,all_rules_out_uniform,after_signed_operator_homogeneous,error,before_signed_operator_homogeneous
2697_1,BT474 Breast Cell Line Long-term ErbB Network,min_degree,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,True,False,257,False,,,
2697_1,BT474 Breast Cell Line Long-term ErbB Network,min_growth,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,True,False,257,False,,,
2697_1,BT474 Breast Cell Line Long-term ErbB Network,random,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,True,False,257,False,,,
2698_1,HCC1954 Breast Cell Line Long-term ErbB Network,first,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,True,False,257,False,,,
2698_1,HCC1954 Breast Cell Line Long-term ErbB Network,min_degree,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,True,False,257,False,,,
2698_1,HCC1954 Breast Cell Line Long-term ErbB Network,min_growth,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,True,False,257,False,,,
2698_1,HCC1954 Breast Cell Line Long-term ErbB Network,random,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,50,20,0,True,70,6,True,False,257,False,,,
2699_1,BT474 Breast Cell Line Short-term ErbB Network,first,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,,
2699_1,BT474 Breast Cell Line Short-term ErbB Network,min_degree,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,,
2699_1,BT474 Breast Cell Line Short-term ErbB Network,min_growth,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,,
2699_1,BT474 Breast Cell Line Short-term ErbB Network,random,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,,
2700_1,HCC1954 Breast Cell Line Short-term ErbB Network,first,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,,
2700_1,HCC1954 Breast Cell Line Short-term ErbB Network,min_degree,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,,
2700_1,HCC1954 Breast Cell Line Short-term ErbB Network,min_growth,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,,
2700_1,HCC1954 Breast Cell Line Short-term ErbB Network,random,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,,
2701_1,SKBR3 Breast Cell Line Short-term ErbB Network,first,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,,
2701_1,SKBR3 Breast Cell Line Short-term ErbB Network,min_degree,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,,
2701_1,SKBR3 Breast Cell Line Short-term ErbB Network,min_growth,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,,
2701_1,SKBR3 Breast Cell Line Short-term ErbB Network,random,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,,
2703_1,SKBR3 Breast Cell Line Long-term ErbB Network,first,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,,
2703_1,SKBR3 Breast Cell Line Long-term ErbB Network,min_degree,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,,
2703_1,SKBR3 Breast Cell Line Long-term ErbB Network,min_growth,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,,
2703_1,SKBR3 Breast Cell Line Long-term ErbB Network,random,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,,
3481_1,Influenza A Virus Replication Cycle,first,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,31,31,11,20,20,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,20,False,False,149,135,42,True,326,20,True,False,257,False,,,
3481_1,Influenza A Virus Replication Cycle,min_degree,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,31,31,11,20,20,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,20,False,False,134,46,6,True,186,15,True,False,257,False,,,
3481_1,Influenza A Virus Replication Cycle,min_growth,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,30,30,11,19,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,125,53,8,True,186,16,True,False,257,False,,,
3481_1,Influenza A Virus Replication Cycle,random,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,30,30,11,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,139,87,0,True,226,15,True,False,257,False,,,
3491_1,TOL Regulatory Network,first,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3491_1,TOL Regulatory Network,min_degree,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3491_1,TOL Regulatory Network,min_growth,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3491_1,TOL Regulatory Network,random,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3492_1,Bordetella bronchiseptica,first,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,18,8,0,True,26,6,True,True,3,False,,,
3492_1,Bordetella bronchiseptica,min_degree,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,18,8,0,True,26,6,True,True,3,False,,,
3492_1,Bordetella bronchiseptica,min_growth,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,13,10,0,True,23,6,True,True,3,False,,,
3492_1,Bordetella bronchiseptica,random,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,18,8,0,True,26,6,True,True,3,False,,,
3493_1,Trichostrongylus retortaeformis,first,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,7,7,1,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,25,4,3,True,32,7,True,True,6,False,,,
3493_1,Trichostrongylus retortaeformis,min_degree,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,6,6,1,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,5,1,True,18,5,True,True,6,False,,,
3493_1,Trichostrongylus retortaeformis,min_growth,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,6,6,1,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,5,1,True,18,5,True,True,6,False,,,
3493_1,Trichostrongylus retortaeformis,random,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,6,6,1,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,9,2,True,23,6,True,True,6,False,,,
3506_1,HH Pathway of Drosophila Signaling Pathways,first,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3506_1,HH Pathway of Drosophila Signaling Pathways,min_degree,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3506_1,HH Pathway of Drosophila Signaling Pathways,min_growth,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3506_1,HH Pathway of Drosophila Signaling Pathways,random,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3510_1,FGF pathway of Drosophila Signalling Pathways,first,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3510_1,FGF pathway of Drosophila Signalling Pathways,min_degree,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3510_1,FGF pathway of Drosophila Signalling Pathways,min_growth,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3510_1,FGF pathway of Drosophila Signalling Pathways,random,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3521_1,CD4 T cell signaling,first,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,,
3521_1,CD4 T cell signaling,min_degree,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,,
3521_1,CD4 T cell signaling,min_growth,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,,
3521_1,CD4 T cell signaling,random,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,,
